mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type
465,184,,102000 184,1,1,184 102000,1,1,uturn,,,
466,185,,100275 185,1,1,185 100275,1,1,uturn,,,
467,185,,100291 185,1,1,185 100291,1,1,uturn,,,
468,185,,100292 185,1,1,185 100292,1,1,uturn,,,
469,185,,100295 185,1,1,185 100295,1,1,uturn,,,
470,186,,100293 186,1,1,186 100293,1,1,uturn,,,
471,186,,100294 186,1,1,186 100294,1,1,uturn,,,
472,186,,100295 186,1,1,186 100295,1,1,uturn,,,
473,186,,100296 186,1,1,186 100296,1,1,uturn,,,
474,187,,100011 187,1,1,187 100011,1,1,uturn,,,
475,187,,100283 187,1,1,187 100283,1,1,uturn,,,
476,187,,100289 187,1,1,187 100289,1,1,uturn,,,
477,187,,100290 187,1,1,187 100290,1,1,uturn,,,
478,188,,100261 188,1,1,188 100261,1,1,uturn,,,
479,188,,100300 188,1,1,188 100300,1,1,uturn,,,
480,188,,101819 188,1,1,188 101819,1,1,uturn,,,
481,188,,101943 188,1,1,188 101943,1,1,uturn,,,
482,189,,100297 189,1,1,189 100297,1,1,uturn,,,
483,189,,100298 189,1,1,189 100298,1,1,uturn,,,
484,189,,100299 189,1,1,189 100299,1,1,uturn,,,
485,190,,100299 190,1,1,190 100299,1,1,uturn,,,
486,190,,100301 190,1,1,190 100301,1,1,uturn,,,
487,190,,101874 190,1,1,190 101874,1,1,uturn,,,
488,191,,100262 191,1,1,191 100262,1,1,uturn,,,
489,191,,100302 191,1,1,191 100302,1,1,uturn,,,
490,191,,101807 191,1,1,191 101807,1,1,uturn,,,
491,191,,101808 191,1,1,191 101808,1,1,uturn,,,
492,192,,100736 192,1,1,192 100736,1,1,uturn,,,
493,192,,104446 192,1,1,192 104446,1,1,uturn,,,
494,193,,101837 193,1,1,193 101837,1,1,uturn,,,
495,193,,102010 193,1,1,193 102010,1,1,uturn,,,
496,194,,101797 194,1,1,194 101797,1,1,uturn,,,
497,195,,100245 195,1,1,195 100245,1,1,uturn,,,
498,196,,101747 196,1,1,196 101747,1,1,uturn,,,
499,196,,101750 196,1,1,196 101750,1,1,uturn,,,
500,197,,101749 197,1,1,197 101749,1,1,uturn,,,
501,198,,100203 198,1,1,198 100203,1,1,uturn,,,
502,198,,101792 198,1,1,198 101792,1,1,uturn,,,
503,199,,100233 199,1,1,199 100233,1,1,uturn,,,
504,199,,100303 199,1,1,199 100303,1,1,uturn,,,
505,199,,101756 199,1,1,199 101756,1,1,uturn,,,
506,200,,100233 200,1,1,200 100233,1,1,uturn,,,
507,201,,101756 201,1,1,201 101756,1,1,uturn,,,
508,202,,100230 202,1,1,202 100230,1,1,uturn,,,
509,203,,100747 203,1,1,203 100747,1,1,uturn,,,
510,204,,100613 204,1,1,204 100613,1,1,uturn,,,
511,205,,100306 205,1,1,205 100306,1,1,uturn,,,
512,206,,100310 206,1,1,206 100310,1,1,uturn,,,
513,206,,100312 206,1,1,206 100312,1,1,uturn,,,
514,207,,100749 207,1,1,207 100749,1,1,uturn,,,
515,208,,104441 208,1,1,208 104441,1,1,uturn,,,
516,208,,104442 208,1,1,208 104442,1,1,uturn,,,
517,209,,100511 209,1,1,209 100511,1,1,uturn,,,
518,209,,103861 209,1,1,209 103861,1,1,uturn,,,
519,209,,103862 209,1,1,209 103862,1,1,uturn,,,
520,210,,103605 210,1,1,210 103605,1,1,uturn,,,
521,210,,103606 210,1,1,210 103606,1,1,uturn,,,
522,210,,103635 210,1,1,210 103635,1,1,uturn,,,
523,210,,103858 210,1,1,210 103858,1,1,uturn,,,
524,211,,103814 211,1,1,211 103814,1,1,uturn,,,
525,211,,103862 211,1,1,211 103862,1,1,uturn,,,
526,212,,103626 212,1,1,212 103626,1,1,uturn,,,
527,212,,103635 212,1,1,212 103635,1,1,uturn,,,
528,212,,103718 212,1,1,212 103718,1,1,uturn,,,
529,213,,103604 213,1,1,213 103604,1,1,uturn,,,
530,213,,103626 213,1,1,213 103626,1,1,uturn,,,
531,213,,103634 213,1,1,213 103634,1,1,uturn,,,
532,214,,103656 214,1,1,214 103656,1,1,uturn,,,
533,214,,103669 214,1,1,214 103669,1,1,uturn,,,
534,215,,103706 215,1,1,215 103706,1,1,uturn,,,
535,215,,103712 215,1,1,215 103712,1,1,uturn,,,
536,215,,103717 215,1,1,215 103717,1,1,uturn,,,
537,216,,103597 216,1,1,216 103597,1,1,uturn,,,
538,216,,103710 216,1,1,216 103710,1,1,uturn,,,
539,216,,103720 216,1,1,216 103720,1,1,uturn,,,
540,216,,103721 216,1,1,216 103721,1,1,uturn,,,
541,217,,103714 217,1,1,217 103714,1,1,uturn,,,
542,218,,103650 218,1,1,218 103650,1,1,uturn,,,
543,218,,103660 218,1,1,218 103660,1,1,uturn,,,
544,218,,103662 218,1,1,218 103662,1,1,uturn,,,
545,219,,103667 219,1,1,219 103667,1,1,uturn,,,
546,219,,103695 219,1,1,219 103695,1,1,uturn,,,
547,220,,103691 220,1,1,220 103691,1,1,uturn,,,
548,221,,103698 221,1,1,221 103698,1,1,uturn,,,
549,221,,103699 221,1,1,221 103699,1,1,uturn,,,
550,222,,103649 222,1,1,222 103649,1,1,uturn,,,
551,222,,103654 222,1,1,222 103654,1,1,uturn,,,
552,222,,103695 222,1,1,222 103695,1,1,uturn,,,
553,223,,103649 223,1,1,223 103649,1,1,uturn,,,
554,223,,103698 223,1,1,223 103698,1,1,uturn,,,
555,224,,103652 224,1,1,224 103652,1,1,uturn,,,
556,225,,103652 225,1,1,225 103652,1,1,uturn,,,
557,225,,103688 225,1,1,225 103688,1,1,uturn,,,
558,225,,103695 225,1,1,225 103695,1,1,uturn,,,
559,226,,103684 226,1,1,226 103684,1,1,uturn,,,
560,227,,103601 227,1,1,227 103601,1,1,uturn,,,
561,227,,103602 227,1,1,227 103602,1,1,uturn,,,
562,228,,103600 228,1,1,228 103600,1,1,uturn,,,
563,228,,103619 228,1,1,228 103619,1,1,uturn,,,
564,228,,103873 228,1,1,228 103873,1,1,uturn,,,
565,229,,103602 229,1,1,229 103602,1,1,uturn,,,
566,229,,103916 229,1,1,229 103916,1,1,uturn,,,
567,230,,103600 230,1,1,230 103600,1,1,uturn,,,
568,230,,103899 230,1,1,230 103899,1,1,uturn,,,
569,230,,103902 230,1,1,230 103902,1,1,uturn,,,
570,231,,103598 231,1,1,231 103598,1,1,uturn,,,
571,231,,103618 231,1,1,231 103618,1,1,uturn,,,
572,231,,103710 231,1,1,231 103710,1,1,uturn,,,
573,232,,103599 232,1,1,232 103599,1,1,uturn,,,
574,233,,103598 233,1,1,233 103598,1,1,uturn,,,
575,233,,103767 233,1,1,233 103767,1,1,uturn,,,
576,233,,103779 233,1,1,233 103779,1,1,uturn,,,
577,233,,103780 233,1,1,233 103780,1,1,uturn,,,
578,234,,103760 234,1,1,234 103760,1,1,uturn,,,
579,234,,103767 234,1,1,234 103767,1,1,uturn,,,
580,235,,103651 235,1,1,235 103651,1,1,uturn,,,
581,235,,103916 235,1,1,235 103916,1,1,uturn,,,
582,236,,100717 236,1,1,236 100717,1,1,uturn,,,
583,236,,103896 236,1,1,236 103896,1,1,uturn,,,
584,236,,103921 236,1,1,236 103921,1,1,uturn,,,
585,237,,103653 237,1,1,237 103653,1,1,uturn,,,
586,237,,103658 237,1,1,237 103658,1,1,uturn,,,
587,238,,103596 238,1,1,238 103596,1,1,uturn,,,
588,238,,103913 238,1,1,238 103913,1,1,uturn,,,
589,239,,103653 239,1,1,239 103653,1,1,uturn,,,
590,239,,103902 239,1,1,239 103902,1,1,uturn,,,
591,240,,103763 240,1,1,240 103763,1,1,uturn,,,
592,240,,103765 240,1,1,240 103765,1,1,uturn,,,
593,240,,103771 240,1,1,240 103771,1,1,uturn,,,
594,241,,103659 241,1,1,241 103659,1,1,uturn,,,
595,241,,103670 241,1,1,241 103670,1,1,uturn,,,
596,241,,103674 241,1,1,241 103674,1,1,uturn,,,
597,242,,103671 242,1,1,242 103671,1,1,uturn,,,
598,242,,103674 242,1,1,242 103674,1,1,uturn,,,
599,242,,103682 242,1,1,242 103682,1,1,uturn,,,
600,243,,103678 243,1,1,243 103678,1,1,uturn,,,
601,243,,103729 243,1,1,243 103729,1,1,uturn,,,
602,244,,103613 244,1,1,244 103613,1,1,uturn,,,
603,244,,103671 244,1,1,244 103671,1,1,uturn,,,
604,244,,103748 244,1,1,244 103748,1,1,uturn,,,
605,245,,103574 245,1,1,245 103574,1,1,uturn,,,
606,245,,103727 245,1,1,245 103727,1,1,uturn,,,
607,245,,103729 245,1,1,245 103729,1,1,uturn,,,
608,245,,103773 245,1,1,245 103773,1,1,uturn,,,
609,246,,103758 246,1,1,246 103758,1,1,uturn,,,
610,247,,103727 247,1,1,247 103727,1,1,uturn,,,
611,247,,103759 247,1,1,247 103759,1,1,uturn,,,
612,248,,103758 248,1,1,248 103758,1,1,uturn,,,
613,249,,103759 249,1,1,249 103759,1,1,uturn,,,
614,249,,104426 249,1,1,249 104426,1,1,uturn,,,
615,250,,100685 250,1,1,250 100685,1,1,uturn,,,
616,250,,103759 250,1,1,250 103759,1,1,uturn,,,
617,250,,104426 250,1,1,250 104426,1,1,uturn,,,
618,251,,100687 251,1,1,251 100687,1,1,uturn,,,
619,251,,103679 251,1,1,251 103679,1,1,uturn,,,
620,252,,103680 252,1,1,252 103680,1,1,uturn,,,
621,252,,103694 252,1,1,252 103694,1,1,uturn,,,
622,253,,103680 253,1,1,253 103680,1,1,uturn,,,
623,253,,103687 253,1,1,253 103687,1,1,uturn,,,
624,253,,103689 253,1,1,253 103689,1,1,uturn,,,
625,254,,103687 254,1,1,254 103687,1,1,uturn,,,
626,254,,103693 254,1,1,254 103693,1,1,uturn,,,
627,254,,103694 254,1,1,254 103694,1,1,uturn,,,
628,254,,103700 254,1,1,254 103700,1,1,uturn,,,
629,255,,103679 255,1,1,255 103679,1,1,uturn,,,
630,255,,103692 255,1,1,255 103692,1,1,uturn,,,
631,256,,100700 256,1,1,256 100700,1,1,uturn,,,
632,256,,103692 256,1,1,256 103692,1,1,uturn,,,
633,256,,103693 256,1,1,256 103693,1,1,uturn,,,
634,256,,103743 256,1,1,256 103743,1,1,uturn,,,
635,257,,103867 257,1,1,257 103867,1,1,uturn,,,
636,258,,103778 258,1,1,258 103778,1,1,uturn,,,
637,258,,103851 258,1,1,258 103851,1,1,uturn,,,
638,258,,103867 258,1,1,258 103867,1,1,uturn,,,
639,258,,103898 258,1,1,258 103898,1,1,uturn,,,
640,259,,103745 259,1,1,259 103745,1,1,uturn,,,
641,259,,103826 259,1,1,259 103826,1,1,uturn,,,
642,259,,103851 259,1,1,259 103851,1,1,uturn,,,
643,259,,103869 259,1,1,259 103869,1,1,uturn,,,
644,260,,103744 260,1,1,260 103744,1,1,uturn,,,
645,260,,103822 260,1,1,260 103822,1,1,uturn,,,
646,260,,103826 260,1,1,260 103826,1,1,uturn,,,
647,260,,103868 260,1,1,260 103868,1,1,uturn,,,
648,261,,103909 261,1,1,261 103909,1,1,uturn,,,
649,261,,103910 261,1,1,261 103910,1,1,uturn,,,
650,262,,100695 262,1,1,262 100695,1,1,uturn,,,
651,262,,100697 262,1,1,262 100697,1,1,uturn,,,
652,262,,100719 262,1,1,262 100719,1,1,uturn,,,
653,262,,103910 262,1,1,262 103910,1,1,uturn,,,
654,262,,103911 262,1,1,262 103911,1,1,uturn,,,
655,263,,103813 263,1,1,263 103813,1,1,uturn,,,
656,264,,103829 264,1,1,264 103829,1,1,uturn,,,
657,265,,100767 265,1,1,265 100767,1,1,uturn,,,
658,265,,100768 265,1,1,265 100768,1,1,uturn,,,
659,265,,103829 265,1,1,265 103829,1,1,uturn,,,
660,265,,103911 265,1,1,265 103911,1,1,uturn,,,
661,266,,103919 266,1,1,266 103919,1,1,uturn,,,
662,267,,103963 267,1,1,267 103963,1,1,uturn,,,
663,267,,103967 267,1,1,267 103967,1,1,uturn,,,
664,268,,103945 268,1,1,268 103945,1,1,uturn,,,
665,269,,103965 269,1,1,269 103965,1,1,uturn,,,
666,269,,103968 269,1,1,269 103968,1,1,uturn,,,
667,270,,103946 270,1,1,270 103946,1,1,uturn,,,
668,271,,103966 271,1,1,271 103966,1,1,uturn,,,
669,271,,103969 271,1,1,271 103969,1,1,uturn,,,
670,272,,103823 272,1,1,272 103823,1,1,uturn,,,
671,273,,100683 273,1,1,273 100683,1,1,uturn,,,
672,273,,103974 273,1,1,273 103974,1,1,uturn,,,
673,274,,100769 274,1,1,274 100769,1,1,uturn,,,
674,274,,103807 274,1,1,274 103807,1,1,uturn,,,
675,274,,103977 274,1,1,274 103977,1,1,uturn,,,
676,275,,103832 275,1,1,275 103832,1,1,uturn,,,
677,275,,103999 275,1,1,275 103999,1,1,uturn,,,
678,276,,103808 276,1,1,276 103808,1,1,uturn,,,
679,276,,104003 276,1,1,276 104003,1,1,uturn,,,
680,277,,103808 277,1,1,277 103808,1,1,uturn,,,
681,278,,100689 278,1,1,278 100689,1,1,uturn,,,
682,279,,100683 279,1,1,279 100683,1,1,uturn,,,
683,279,,100686 279,1,1,279 100686,1,1,uturn,,,
684,279,,104074 279,1,1,279 104074,1,1,uturn,,,
685,280,,100684 280,1,1,280 100684,1,1,uturn,,,
686,280,,103805 280,1,1,280 103805,1,1,uturn,,,
687,281,,100685 281,1,1,281 100685,1,1,uturn,,,
688,281,,103827 281,1,1,281 103827,1,1,uturn,,,
689,282,,103827 282,1,1,282 103827,1,1,uturn,,,
690,283,,103732 283,1,1,283 103732,1,1,uturn,,,
691,283,,103740 283,1,1,283 103740,1,1,uturn,,,
692,284,,103732 284,1,1,284 103732,1,1,uturn,,,
693,284,,103783 284,1,1,284 103783,1,1,uturn,,,
694,284,,103784 284,1,1,284 103784,1,1,uturn,,,
695,285,,103724 285,1,1,285 103724,1,1,uturn,,,
696,285,,103838 285,1,1,285 103838,1,1,uturn,,,
697,286,,103791 286,1,1,286 103791,1,1,uturn,,,
698,286,,103792 286,1,1,286 103792,1,1,uturn,,,
699,286,,103795 286,1,1,286 103795,1,1,uturn,,,
700,287,,103791 287,1,1,287 103791,1,1,uturn,,,
701,288,,103837 288,1,1,288 103837,1,1,uturn,,,
702,289,,103723 289,1,1,289 103723,1,1,uturn,,,
703,290,,103788 290,1,1,290 103788,1,1,uturn,,,
704,290,,103789 290,1,1,290 103789,1,1,uturn,,,
705,290,,103790 290,1,1,290 103790,1,1,uturn,,,
706,291,,103834 291,1,1,291 103834,1,1,uturn,,,
707,291,,103923 291,1,1,291 103923,1,1,uturn,,,
708,292,,103928 292,1,1,292 103928,1,1,uturn,,,
709,293,,103607 293,1,1,293 103607,1,1,uturn,,,
710,294,,100701 294,1,1,294 100701,1,1,uturn,,,
711,294,,103879 294,1,1,294 103879,1,1,uturn,,,
712,295,,103964 295,1,1,295 103964,1,1,uturn,,,
713,296,,103973 296,1,1,296 103973,1,1,uturn,,,
714,297,,103578 297,1,1,297 103578,1,1,uturn,,,
715,298,,103579 298,1,1,298 103579,1,1,uturn,,,
716,298,,103582 298,1,1,298 103582,1,1,uturn,,,
717,299,,104050 299,1,1,299 104050,1,1,uturn,,,
718,299,,104055 299,1,1,299 104055,1,1,uturn,,,
719,300,,103833 300,1,1,300 103833,1,1,uturn,,,
720,301,,104058 301,1,1,301 104058,1,1,uturn,,,
721,301,,104059 301,1,1,301 104059,1,1,uturn,,,
722,302,,103850 302,1,1,302 103850,1,1,uturn,,,
723,303,,101915 303,1,1,303 101915,1,1,uturn,,,
724,303,,104012 303,1,1,303 104012,1,1,uturn,,,
725,304,,104010 304,1,1,304 104010,1,1,uturn,,,
726,304,,104021 304,1,1,304 104021,1,1,uturn,,,
727,304,,104075 304,1,1,304 104075,1,1,uturn,,,
728,304,,104082 304,1,1,304 104082,1,1,uturn,,,
729,305,,104015 305,1,1,305 104015,1,1,uturn,,,
730,305,,104024 305,1,1,305 104024,1,1,uturn,,,
731,305,,104055 305,1,1,305 104055,1,1,uturn,,,
732,306,,104077 306,1,1,306 104077,1,1,uturn,,,
733,306,,104083 306,1,1,306 104083,1,1,uturn,,,
734,307,,103550 307,1,1,307 103550,1,1,uturn,,,
735,307,,103558 307,1,1,307 103558,1,1,uturn,,,
736,308,,103979 308,1,1,308 103979,1,1,uturn,,,
737,308,,103980 308,1,1,308 103980,1,1,uturn,,,
738,308,,104081 308,1,1,308 104081,1,1,uturn,,,
739,309,,103980 309,1,1,309 103551,1,1,left,,,
740,309,,104285 309,1,1,309 103980,1,1,left,,,
741,309,,103980 309,1,1,309 104285,1,1,thru,,,
742,309,,104285 309,1,1,309 103551,1,1,thru,,,
743,309,,103980 309,1,1,309 103924,1,1,right,,,
744,309,,104285 309,1,1,309 103924,1,1,right,,,
745,309,,103551 309,1,1,309 103551,1,1,uturn,,,
746,309,,103980 309,1,1,309 103980,1,1,uturn,,,
747,309,,104285 309,1,1,309 104285,1,1,uturn,,,
748,310,,103975 310,1,1,310 103975,1,1,uturn,,,
749,310,,103976 310,1,1,310 103976,1,1,uturn,,,
750,310,,104075 310,1,1,310 104075,1,1,uturn,,,
751,311,,103546 311,1,1,311 103546,1,1,uturn,,,
752,311,,104073 311,1,1,311 104073,1,1,uturn,,,
753,312,,103976 312,1,1,312 103976,1,1,uturn,,,
754,312,,104279 312,1,1,312 104279,1,1,uturn,,,
755,313,,103547 313,1,1,313 103547,1,1,uturn,,,
756,313,,104247 313,1,1,313 104247,1,1,uturn,,,
757,314,,104264 314,1,1,314 104264,1,1,uturn,,,
758,314,,104266 314,1,1,314 104266,1,1,uturn,,,
759,315,,103552 315,1,1,315 103552,1,1,uturn,,,
760,316,,104306 316,1,1,316 104306,1,1,uturn,,,
761,317,,104302 317,1,1,317 104302,1,1,uturn,,,
762,318,,104310 318,1,1,318 104310,1,1,uturn,,,
763,319,,104298 319,1,1,319 104298,1,1,uturn,,,
764,320,,103852 320,1,1,320 103852,1,1,uturn,,,
765,320,,104193 320,1,1,320 104193,1,1,uturn,,,
766,320,,104301 320,1,1,320 104301,1,1,uturn,,,
767,321,,104282 321,1,1,321 104282,1,1,uturn,,,
768,322,,104171 322,1,1,322 103924,1,1,thru,,,
769,322,,104171 322,1,1,322 104171,1,1,uturn,,,
770,323,,104171 323,1,1,323 104171,1,1,uturn,,,
771,323,,104191 323,1,1,323 104191,1,1,uturn,,,
772,323,,104193 323,1,1,323 104193,1,1,uturn,,,
773,323,,104359 323,1,1,323 104359,1,1,uturn,,,
774,324,,103545 324,1,1,324 103545,1,1,uturn,,,
775,324,,103568 324,1,1,324 103568,1,1,uturn,,,
776,325,,103553 325,1,1,325 103553,1,1,uturn,,,
777,325,,103568 325,1,1,325 103568,1,1,uturn,,,
778,325,,104385 325,1,1,325 104385,1,1,uturn,,,
779,326,,103556 326,1,1,326 103556,1,1,uturn,,,
780,326,,104385 326,1,1,326 104385,1,1,uturn,,,
781,326,,104393 326,1,1,326 104393,1,1,uturn,,,
782,327,,103555 327,1,1,327 103555,1,1,uturn,,,
783,327,,103556 327,1,1,327 103556,1,1,uturn,,,
784,328,,103925 328,1,1,328 103925,1,1,uturn,,,
785,328,,103926 328,1,1,328 103926,1,1,uturn,,,
786,329,,103554 329,1,1,329 103554,1,1,uturn,,,
787,329,,103925 329,1,1,329 103925,1,1,uturn,,,
788,330,,100754 330,1,1,330 100754,1,1,uturn,,,
789,330,,100758 330,1,1,330 100758,1,1,uturn,,,
790,330,,103938 330,1,1,330 103938,1,1,uturn,,,
791,331,,100754 331,1,1,331 100754,1,1,uturn,,,
792,331,,100755 331,1,1,331 100755,1,1,uturn,,,
793,331,,103926 331,1,1,331 103926,1,1,uturn,,,
794,332,,103529 332,1,1,332 103529,1,1,uturn,,,
795,333,,103533 333,1,1,333 103533,1,1,uturn,,,
796,333,,104394 333,1,1,333 104394,1,1,uturn,,,
797,334,,100757 334,1,1,334 100757,1,1,uturn,,,
798,335,,100753 335,1,1,335 100753,1,1,uturn,,,
799,335,,103533 335,1,1,335 103533,1,1,uturn,,,
800,335,,104409 335,1,1,335 104409,1,1,uturn,,,
801,336,,100758 336,1,1,336 100758,1,1,uturn,,,
802,336,,103943 336,1,1,336 103943,1,1,uturn,,,
803,336,,104410 336,1,1,336 104410,1,1,uturn,,,
804,337,,103944 337,1,1,337 103944,1,1,uturn,,,
805,337,,103947 337,1,1,337 103947,1,1,uturn,,,
806,338,,104011 338,1,1,338 104011,1,1,uturn,,,
807,338,,104016 338,1,1,338 104016,1,1,uturn,,,
808,338,,104018 338,1,1,338 104018,1,1,uturn,,,
809,339,,103555 339,1,1,339 103555,1,1,uturn,,,
810,339,,104337 339,1,1,339 104337,1,1,uturn,,,
811,339,,104359 339,1,1,339 104359,1,1,uturn,,,
812,340,,104401 340,1,1,340 104401,1,1,uturn,,,
813,341,,103504 341,1,1,341 103504,1,1,uturn,,,
814,341,,104338 341,1,1,341 104338,1,1,uturn,,,
815,341,,104340 341,1,1,341 104340,1,1,uturn,,,
816,342,,103504 342,1,1,342 103504,1,1,uturn,,,
817,342,,104396 342,1,1,342 104396,1,1,uturn,,,
818,343,,103506 343,1,1,343 103506,1,1,uturn,,,
819,343,,104321 343,1,1,343 104321,1,1,uturn,,,
820,343,,104329 343,1,1,343 104329,1,1,uturn,,,
821,344,,104220 344,1,1,344 104220,1,1,uturn,,,
822,344,,104224 344,1,1,344 104224,1,1,uturn,,,
823,345,,104051 345,1,1,345 104051,1,1,uturn,,,
824,345,,104224 345,1,1,345 104224,1,1,uturn,,,
825,345,,104231 345,1,1,345 104231,1,1,uturn,,,
826,346,,104051 346,1,1,346 104051,1,1,uturn,,,
827,346,,104194 346,1,1,346 104194,1,1,uturn,,,
828,346,,104326 346,1,1,346 104326,1,1,uturn,,,
829,347,,104182 347,1,1,347 104182,1,1,uturn,,,
830,347,,104194 347,1,1,347 104194,1,1,uturn,,,
831,347,,104228 347,1,1,347 104228,1,1,uturn,,,
832,347,,104264 347,1,1,347 104264,1,1,uturn,,,
833,348,,104182 348,1,1,348 104182,1,1,uturn,,,
834,348,,104318 348,1,1,348 104318,1,1,uturn,,,
835,348,,104319 348,1,1,348 104319,1,1,uturn,,,
836,349,,103508 349,1,1,349 103508,1,1,uturn,,,
837,349,,103993 349,1,1,349 103993,1,1,uturn,,,
838,349,,104320 349,1,1,349 104320,1,1,uturn,,,
839,350,,103992 350,1,1,350 103992,1,1,uturn,,,
840,350,,103993 350,1,1,350 103993,1,1,uturn,,,
841,351,,103518 351,1,1,351 103518,1,1,uturn,,,
842,351,,103992 351,1,1,351 103992,1,1,uturn,,,
843,352,,104005 352,1,1,352 104005,1,1,uturn,,,
844,352,,104052 352,1,1,352 104052,1,1,uturn,,,
845,353,,104053 353,1,1,353 104053,1,1,uturn,,,
846,353,,104168 353,1,1,353 104168,1,1,uturn,,,
847,354,,103988 354,1,1,354 103988,1,1,uturn,,,
848,354,,104052 354,1,1,354 104052,1,1,uturn,,,
849,354,,104168 354,1,1,354 104168,1,1,uturn,,,
850,355,,103986 355,1,1,355 103986,1,1,uturn,,,
851,355,,104057 355,1,1,355 104057,1,1,uturn,,,
852,355,,104231 355,1,1,355 104231,1,1,uturn,,,
853,356,,100157 356,1,1,356 100157,1,1,uturn,,,
854,356,,103986 356,1,1,356 103986,1,1,uturn,,,
855,356,,104140 356,1,1,356 104140,1,1,uturn,,,
856,357,,104061 357,1,1,357 104061,1,1,uturn,,,
857,357,,104143 357,1,1,357 104143,1,1,uturn,,,
858,358,,103518 358,1,1,358 103518,1,1,uturn,,,
859,358,,104004 358,1,1,358 104004,1,1,uturn,,,
860,359,,103535 359,1,1,359 103535,1,1,uturn,,,
861,359,,104159 359,1,1,359 104159,1,1,uturn,,,
862,360,,104111 360,1,1,360 104111,1,1,uturn,,,
863,360,,104165 360,1,1,360 104165,1,1,uturn,,,
864,361,,103510 361,1,1,361 103510,1,1,uturn,,,
865,361,,104106 361,1,1,361 104106,1,1,uturn,,,
866,361,,104159 361,1,1,361 104159,1,1,uturn,,,
867,362,,104094 362,1,1,362 104094,1,1,uturn,,,
868,362,,104106 362,1,1,362 104106,1,1,uturn,,,
869,362,,104162 362,1,1,362 104162,1,1,uturn,,,
870,363,,104164 363,1,1,363 104164,1,1,uturn,,,
871,363,,104165 363,1,1,363 104165,1,1,uturn,,,
872,364,,104089 364,1,1,364 104089,1,1,uturn,,,
873,364,,104091 364,1,1,364 104091,1,1,uturn,,,
874,364,,104094 364,1,1,364 104094,1,1,uturn,,,
875,365,,100661 365,1,1,365 100661,1,1,uturn,,,
876,365,,103502 365,1,1,365 103502,1,1,uturn,,,
877,365,,103503 365,1,1,365 103503,1,1,uturn,,,
878,365,,104088 365,1,1,365 104088,1,1,uturn,,,
879,366,,104128 366,1,1,366 104128,1,1,uturn,,,
880,366,,104133 366,1,1,366 104133,1,1,uturn,,,
881,367,,103415 367,1,1,367 103415,1,1,uturn,,,
882,367,,104112 367,1,1,367 104112,1,1,uturn,,,
883,367,,104133 367,1,1,367 104133,1,1,uturn,,,
884,368,,103563 368,1,1,368 103563,1,1,uturn,,,
885,368,,103583 368,1,1,368 103583,1,1,uturn,,,
886,368,,104125 368,1,1,368 104125,1,1,uturn,,,
887,369,,104102 369,1,1,369 104102,1,1,uturn,,,
888,369,,104104 369,1,1,369 104104,1,1,uturn,,,
889,370,,104102 370,1,1,370 104102,1,1,uturn,,,
890,370,,104108 370,1,1,370 104108,1,1,uturn,,,
891,370,,104118 370,1,1,370 104118,1,1,uturn,,,
892,371,,104086 371,1,1,371 104086,1,1,uturn,,,
893,371,,104089 371,1,1,371 104089,1,1,uturn,,,
894,371,,104108 371,1,1,371 104108,1,1,uturn,,,
895,372,,104062 372,1,1,372 104062,1,1,uturn,,,
896,372,,104149 372,1,1,372 104149,1,1,uturn,,,
897,372,,104151 372,1,1,372 104151,1,1,uturn,,,
898,373,,104063 373,1,1,373 104063,1,1,uturn,,,
899,374,,104394 374,1,1,374 104394,1,1,uturn,,,
900,375,,104400 375,1,1,375 104400,1,1,uturn,,,
901,376,,104411 376,1,1,376 104411,1,1,uturn,,,
902,377,,104429 377,1,1,377 104429,1,1,uturn,,,
903,378,,100190 378,1,1,378 100190,1,1,uturn,,,
904,378,,100191 378,1,1,378 100191,1,1,uturn,,,
905,378,,104057 378,1,1,378 104057,1,1,uturn,,,
906,379,,100774 379,1,1,379 100774,1,1,uturn,,,
907,379,,100776 379,1,1,379 100776,1,1,uturn,,,
908,379,,100778 379,1,1,379 100778,1,1,uturn,,,
909,380,,100777 380,1,1,380 100777,1,1,uturn,,,
910,381,,101750 381,1,1,381 101750,1,1,uturn,,,
911,382,,101792 382,1,1,382 101792,1,1,uturn,,,
912,383,,101798 383,1,1,383 101798,1,1,uturn,,,
913,384,,101745 384,1,1,384 101745,1,1,uturn,,,
914,384,,101865 384,1,1,384 101865,1,1,uturn,,,
915,385,,101898 385,1,1,385 101898,1,1,uturn,,,
916,385,,101900 385,1,1,385 101900,1,1,uturn,,,
917,386,,100538 386,1,1,386 100538,1,1,uturn,,,
918,386,,100542 386,1,1,386 100542,1,1,uturn,,,
919,387,,100495 387,1,1,387 100495,1,1,uturn,,,
920,387,,100671 387,1,1,387 100671,1,1,uturn,,,
921,388,,100494 388,1,1,388 100494,1,1,uturn,,,
922,388,,100524 388,1,1,388 100524,1,1,uturn,,,
923,389,,100203 389,1,1,389 100203,1,1,uturn,,,
924,390,,100104 390,1,1,390 100104,1,1,uturn,,,
925,391,,100105 391,1,1,391 100105,1,1,uturn,,,
926,392,,100161 392,1,1,392 100161,1,1,uturn,,,
927,393,,100200 393,1,1,393 100200,1,1,uturn,,,
928,393,,100545 393,1,1,393 100545,1,1,uturn,,,
